anchor_id,anchor_text,target_id,target_text,source,target
CCF 3,"Customer Audits: If applicable, Systems documented procedures regarding customer-requested audits shall be defined, documented and transparently communicated to the customer; and where applicable, the mandated auditor.",co-02.3,The CSP shall grant its CSCs contractually guaranteed information and define their audit rights,Cisco,EUCS
CCF 3,"Customer Audits: If applicable, Systems documented procedures regarding customer-requested audits shall be defined, documented and transparently communicated to the customer; and where applicable, the mandated auditor.",co-02.1,"The CSP shall document, communicate, make available and implement policies and procedures for planning and conducting audits, made in accordance with ISP-02 and addressing at least the following aspects:  Restriction to read-only access to system components in accordance with the agreed audit plan and as necessary to perform the activities;  Activities that may result in malfunctions to the cloud service or breaches of contractual requirements are performed during scheduled maintenance windows or outside peak periods; and  Logging and monitoring of activities.",Cisco,EUCS
CCF 7,Interface Threat Assessment: Threats to the applications and application programming interfaces and weaknesses with their design are identified and assessed based on the defined frequency by [The Organization] policies.,ops-04.3,"The policies and instructions related to malware shall include the technical measures taken to securely configure, protect from malware, and monitor the administration interfaces (both the customer's self-service and the CSP's administration)",Cisco,EUCS
CCF 7,Interface Threat Assessment: Threats to the applications and application programming interfaces and weaknesses with their design are identified and assessed based on the defined frequency by [The Organization] policies.,ops-04.2,"The CSP shall create regular reports on the malware checks performed, which shall be reviewed and analysed by authorized bodies in the reviews of the policies related to malware",Cisco,EUCS
CCF 7,Interface Threat Assessment: Threats to the applications and application programming interfaces and weaknesses with their design are identified and assessed based on the defined frequency by [The Organization] policies.,ois-03.1,The CSP shall stay informed about current threats and vulnerabilities,Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",doc-03.1,"The CSP shall provide comprehensible and transparent information on:  Its jurisdiction; and  System component locations, including its subcontractors, where the cloud customer's data is processed, stored and backed up.",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",ops-10.2,"The policies and procedures shall cover at least the following aspects: Substantial EUCS – CLOUD SERVICES SCHEME December 2020 Ref Description Ass. Level  Definition of events that could lead to a violation of the protection goals;  Specifications for activating, stopping and pausing the various logs;  Information regarding the purpose and retention period of the logs;  Define roles and responsibilities for setting up and monitoring logging;  Time synchronisation of system components; and  Compliance with legal and regulatory frameworks.",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",co-01.2,The CSP shall document and implement procedures for complying to these contractual requirements,Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",co-01.3,The CSP shall provide these procedures when requested by a CSC,Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",ois-01.3,The ISMS shall have a valid certification according to ISO/IEC 27001 or to national schemes based on ISO 27001,Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",co-01.4,"The CSP shall document and implement an active monitoring of the legal, regulatory and contractual requirements that affect the service",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",isp-02.1,"The CSP shall derive policies and procedures from the global information security policy for all relevant subject matters, documented according to a uniform structure, including at least the following aspects:  Objectives;  Scope;  Roles and responsibilities within the organization;  Roles and dependencies on other organisations (especially cloud customers and subservice organisations);  Steps for the execution of the security strategy; and  Applicable legal and regulatory requirements.",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",isp-02.6,"The CSP’s subject matter experts shall review the policies and procedures for adequacy at least annually, when the global information security policy is updated, and when major changes may affect the security of the cloud service",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",co-01.1,"The CSP shall document the legal, regulatory, self-imposed and contractual requirements relevant to the information security of the cloud service",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",ops-11.4,"Derived data, including log data, shall be taken into consideration in regulatory compliance assessments.",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",doc-03.2,The CSP shall provide sufficient information for subject matter experts of the CSC to determine to assess the suitability of the cloud service’s jurisdiction and locations from a legal and regulatory perspective,Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",pi-02.3,"The CSP shall identify, at least once a year, legal and regulatory requirements that may apply to these aspects and adjust the contractual agreements accordingly",Cisco,EUCS
CCF 8,"Cybersecurity Legal and Regulatory Requirements: Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are documented and maintained by Systems legal department on an annual basis.",ckm-01.1,"The CSP shall document, communicate, make available and implement policies with technical and organizational safeguards for encryption and key management, according to ISP-02, in which at least the following aspects are described:  Usage of strong encryption procedures and secure network protocols  Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys  Consideration of relevant legal and regulatory obligations and requirements",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ps-05.6,The CSP shall check the effectiveness of the redundancy at least once a year by suitable tests and exercises (cf. BCM-04),Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-04.4,"In addition to the tests, exercises shall also be carried out, which are, among other things, based on scenarios resulting from security incidents that have already occurred in the past December 2020",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-01.1,"The CSP shall document, communicate and make available policies and procedures establishing the strategy and guidelines to ensure business continuity and contingency management",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-08.3,Any deviation from the specification during the restore test shall be reported to the CSP's responsible person for assessment and remediation,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-03.1,"The CSP shall document and implement a business continuity plan and contingency plans to ensure continuity of the services, taking into account information security constraints and the results of the business impact analysis",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-04.3,"The tests shall involve CSCs and relevant third parties, such as external service providers and suppliers",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-06.1,"The CSP shall document, communicate and implement policies and procedures according to ISP-02 for data backup and recovery",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-06.2,"The policies and procedures for backup and recovery shall cover at least the following aspects:  The extent and frequency of data backups and the duration of data retention are consistent with the contractual agreements with the cloud customers and the Cloud Service Provider's operational continuity requirements for Recovery Time Objective (RTO) and Recovery Point Objective (RPO);  Data is backed up in encrypted, state-of-the-art form;  Access to the backed-up data and the execution of restores is performed only by authorised persons; and  Tests of recovery procedures (cf. OPS-08).",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ps-05.3,The security requirements defined in PS-05.1 for datacentres shall include time constraints for self-sufficient operation in the event of exceptional events and maximum tolerable utility downtime,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ps-05.4,"The security requirements defined in PS-05.1 for datacentres shall include tests of physical protection and detection equipment, to be performed at least annually",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-08.5,Recovery tests shall be included in the CSP’s business continuity management,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-04.1,"The business impact analysis, business continuity plan and contingency plans shall be tested at regular intervals (at least once a year) or after an update",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-01.2,"The CSP shall name (a member of) top management as the process owner of business continuity and emergency management, and responsible for establishing the process within the company following the strategy as well as ensuring compliance with the guidelines, and for ensuring that sufficient resources are made available for an effective process",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-03.4,"The business continuity plan shall be reviewed at regular intervals, at least once a year, or after significant organisational or environment-related changes.",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-04.2,The tests shall be documented and the results considered to update the business continuity plan and to define future operational continuity measures,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-03.3,"The business continuity plan and contingency plans shall cover at least the following aspects:  Defined purpose and scope, including relevant business processes and dependencies;  Accessibility and comprehensibility of the plans for persons who are to act accordingly;  Ownership by at least one designated person responsible for review, updating and approval;  Defined communication channels, roles and responsibilities including notification of the customer;  Recovery procedures, manual interim solutions and reference information (taking into account prioritisation in the recovery of cloud infrastructure components and services and alignment with customers);  Methods for putting the plans into effect;  Continuous process improvement; and  Interfaces to Security Incident Management.",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",im-01.2,"The policies and procedures shall include guidelines for the classification, prioritization, and escalation of security incidents and creates interfaces for incident management and business continuity management",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-02.2,"The business impact analysis policies and procedures shall consider at least the following aspects:  Possible scenarios based on a risk analysis;  Identification of critical products and services;  Identification of dependencies, including processes (including resources required), applications, business partners and third parties;  Identification of threats to critical products and services;  Identification of effects resulting from planned and unplanned malfunctions and changes over time;  Determination of the maximum acceptable duration of malfunctions;  Identification of restoration priorities;  Determination of time targets for the resumption of critical products and services within the maximum acceptable time period (RTO);  Determination of time targets for the maximum reasonable period during which data can be lost and not recovered (RPO); and  Estimation of the resources needed for resumption.",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-01.2,The CSP shall meet the requirements included in contractual agreements with cloud customers regarding the provision of the cloud service in case of capacity bottlenecks or personnel and IT resources outages,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ps-02.5,The access control policy shall describe the physical access control derogations in case of emergency,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ps-05.2,The security requirements defined in PS-05.1 for datacentres shall be based on criteria which comply with established rules of technology,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-03.2,The business continuity plan and contingency plans shall be based on industry-accepted standards and shall document which standards are being used,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-01.3,The business continuity and contingency management process owner shall ensure that sufficient resources are made available for an effective process,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-02.1,The policies and procedures for business continuity and contingency management shall include the need to perform a business impact analysis to determine the impact of any malfunction to the cloud service or enterprise.,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",bc-02.3,"The business impact analysis resulting from these policies and procedures shall be reviewed at regular intervals, at least once a year, or after significant organisational or environment- related changes.",Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-08.2,The restore tests shall assess if the specifications for the RTO and RPO agreed with the customers are met,Cisco,EUCS
CCF 10,"Documented BC/DR: A documented business continuity/disaster recovery (BC/DR) plan is in place and tested at least annually. Enterprise testing is done by the IT Risk Management Team. Offer teams perform testing for their given offers. Any exclusions are documented as part of the BC/DR plan. As part of the BC/DR plan, management identifies rooms for improvement and implements necessary actions to improve their business continuity plan as well.",ops-16.2,The CSP shall design the system components for logging and monitoring in such a way that the overall functionality is not restricted if individual components fail,Cisco,EUCS
